lyric,line,album,track_n,song_name
everybody wants you (everybody wants you),8,Relapse,9,We Made You
"player, who can really blame you? (who can really blame you?)",9,Relapse,9,We Made You
we’re the ones who made you,10,Relapse,9,We Made You
"ahem, back by popular demand",11,Relapse,9,We Made You
now pop a little zantac for antacid if you can,12,Relapse,9,We Made You
you are ready to tackle any task that is at hand?,13,Relapse,9,We Made You
how does it feel? is it fantastic? is it grand?,14,Relapse,9,We Made You
"well, look at all the massive masses in the stands",15,Relapse,9,We Made You
"""shady, man, no, do not massacre the fans!""",16,Relapse,9,We Made You
"damn, i think kim kardashian a man",17,Relapse,9,We Made You
"she stomped him, just ‘cause he asked to put his hands",18,Relapse,9,We Made You
on her massive gluteus maximus again,19,Relapse,9,We Made You
"squeeze it, then squish it, then pass it to a friend",20,Relapse,9,We Made You
can he come back as nasty as he can?,21,Relapse,9,We Made You
"yes, he can-can; do not ask me this again",22,Relapse,9,We Made You
he does not mean to lesbian offend,23,Relapse,9,We Made You
"but lindsay, please come back to seeing men",24,Relapse,9,We Made You
samantha a 2; you are practically a 10,25,Relapse,9,We Made You
"i know you want me, girl, in fact, i see you grin",26,Relapse,9,We Made You
"now come in, girl",27,Relapse,9,We Made You
when you walked through the door (woo!),28,Relapse,9,We Made You
it was clear to me (clear to me),29,Relapse,9,We Made You
you’re the one they adore,30,Relapse,9,We Made You
who they came to see (who they came to see),31,Relapse,9,We Made You
you’re a rock star (baby),32,Relapse,9,We Made You
everybody wants you (everybody wants you),33,Relapse,9,We Made You
"player, who can really blame you? (who can really blame you?)",34,Relapse,9,We Made You
we’re the ones who made you,35,Relapse,9,We Made You
"the enforcer, looking for more women to torture",36,Relapse,9,We Made You
walk up to the cutest girl and charley-horse her,37,Relapse,9,We Made You
"sorry, portia, but what ellen degeneres",38,Relapse,9,We Made You
have that i do not? are you telling me tenderness?,39,Relapse,9,We Made You
"well, i can be as gentle and as smooth as a gentleman",40,Relapse,9,We Made You
give me my ventolin inhaler and two xenadrine,41,Relapse,9,We Made You
"and i will invite sarah palin out to dinner, then",42,Relapse,9,We Made You
"nail her, baby, say hello to my little friend!",43,Relapse,9,We Made You
"brit, forget k-fed, let cut off the middleman",44,Relapse,9,We Made You
forget him or you are going to end up in the hospital again,45,Relapse,9,We Made You
and this time it will not be for the ritalin binge,46,Relapse,9,We Made You
"forget them other men, girl, pay them little attention",47,Relapse,9,We Made You
and little did i mention that jennifer in,48,Relapse,9,We Made You
"love with me, john mayer, so sit on the bench",49,Relapse,9,We Made You
"man, i swear them other guys, you give them an inch",50,Relapse,9,We Made You
"they take a mile; they got style, but it is not slim",51,Relapse,9,We Made You
when you walked through the door (woo!),52,Relapse,9,We Made You
it was clear to me (clear to me),53,Relapse,9,We Made You
you’re the one they adore,54,Relapse,9,We Made You
who they came to see (who they came to see),55,Relapse,9,We Made You
you’re a rock star (baby),56,Relapse,9,We Made You
everybody wants you (everybody wants you),57,Relapse,9,We Made You
"player, who can really blame you? (who can really blame you?)",58,Relapse,9,We Made You
we’re the ones who made you,59,Relapse,9,We Made You
"and that why, my love",60,Relapse,9,We Made You
you will never live without,61,Relapse,9,We Made You
"i know you want me, girl",62,Relapse,9,We Made You
'cause i can see you checking me out,63,Relapse,9,We Made You
"and baby, you know",64,Relapse,9,We Made You
you know you want me too,65,Relapse,9,We Made You
"do not try to deny it, baby",66,Relapse,9,We Made You
i am the only one for you (*fart*),67,Relapse,9,We Made You
"damn, girl, i am beginning to sprout an alfalfa",68,Relapse,9,We Made You
why should i wash my filthy mouth out?,69,Relapse,9,We Made You
"you think that bad, you should hear the rest of my album",70,Relapse,9,We Made You
never has there been such finesse and nostalgia,71,Relapse,9,We Made You
"man, cash, i do not mean to mess with your gal, but",72,Relapse,9,We Made You
jessica alba put her breasts on my mouth (blup!),73,Relapse,9,We Made You
wowzers! i just made a mess in my trousers,74,Relapse,9,We Made You
and they wonder why i keep dressing like elvis,75,Relapse,9,We Made You
"""lord, help us, he back in his pink alf shirt",76,Relapse,9,We Made You
"looking like someone shrinked his outfit!""",77,Relapse,9,We Made You
"i think he 'bout to flip, jessica",78,Relapse,9,We Made You
rest assured superman here to rescue ya,79,Relapse,9,We Made You
"can you blame me? you are my amy, i am your blake",80,Relapse,9,We Made You
"matter of fact, bake me a birthday cake",81,Relapse,9,We Made You
with a saw blade in it to make my jailbreak,82,Relapse,9,We Made You
"baby, i think you just met your soulmate",83,Relapse,9,We Made You
"now break it down, girl",84,Relapse,9,We Made You
when you walked through the door (woo!),85,Relapse,9,We Made You
it was clear to me (clear to me),86,Relapse,9,We Made You
you’re the one they adore,87,Relapse,9,We Made You
who they came to see (who they came to see),88,Relapse,9,We Made You
you’re a rock star (baby),89,Relapse,9,We Made You
everybody wants you (everybody wants you),90,Relapse,9,We Made You
"player, who can really blame you? (who can really blame you?)",91,Relapse,9,We Made You
we’re the ones who made you,92,Relapse,9,We Made You
so baby,93,Relapse,9,We Made You
"baby, get down, down, down",94,Relapse,9,We Made You
"baby, get down, down, down",95,Relapse,9,We Made You
"baby, get down, down, down",96,Relapse,9,We Made You
"baby, get down, get down",97,Relapse,9,We Made You
"baby, get down, down, down",98,Relapse,9,We Made You
"baby, get down, down, down",99,Relapse,9,We Made You
"baby, get down, down, down",100,Relapse,9,We Made You
"baby, get down, get down",101,Relapse,9,We Made You
oh amy! rehab never looked so good!,102,Relapse,9,We Made You
"i cannot wait, i am going back",103,Relapse,9,We Made You
"ha-ha, woo!",104,Relapse,9,We Made You
dr. dre! 2020!,105,Relapse,9,We Made You
yeah!,106,Relapse,9,We Made You
"oh my goodness, what have i done?",1,Relapse,10,Medicine Ball
"oh no, i cannot believe it",2,Relapse,10,Medicine Ball
it like i have got the whole world in my palm,3,Relapse,10,Medicine Ball
and i am ready to drop bombs,4,Relapse,10,Medicine Ball
"welcome to the slim shady mecca, rebecca",5,Relapse,10,Medicine Ball
"it the village in new york, right next to the tribeca",6,Relapse,10,Medicine Ball
"that my sector, homosexual dissector",7,Relapse,10,Medicine Ball
"come again, rewind selector",8,Relapse,10,Medicine Ball
"i said, nice rectum, i had a vasectomy hector",9,Relapse,10,Medicine Ball
so you cannot get pregnant if i bisexually wreck ya,10,Relapse,10,Medicine Ball
"hannibal lecter in the guy section, i bet ya",11,Relapse,10,Medicine Ball
i tantalize ya and in less than five seconds i get ya,12,Relapse,10,Medicine Ball
"they say once bitten then twice shy, well lie next to the guy",13,Relapse,10,Medicine Ball
with nine ecstasy pills and five extra,14,Relapse,10,Medicine Ball
"boxes of ribbed condoms in quantities, why yes sir",15,Relapse,10,Medicine Ball
i took the rest of the lunesta pills from my dresser,16,Relapse,10,Medicine Ball
"that my kind of vibe, what else should i try, lester?",17,Relapse,10,Medicine Ball
drop-kick the bitch before her second trimester,18,Relapse,10,Medicine Ball
"perform the home abortion with dexter, then i guess i will",19,Relapse,10,Medicine Ball
"dig her fetus out with a wire hanger, then digest her",20,Relapse,10,Medicine Ball
i guess it time for you to hate me again,21,Relapse,10,Medicine Ball
"let begin, now hand me the pen",22,Relapse,10,Medicine Ball
how should i begin it and where does it all end?,23,Relapse,10,Medicine Ball
"the world is just my medicine ball, you are all in",24,Relapse,10,Medicine Ball
"i said, i guess it time for you to hate me again",25,Relapse,10,Medicine Ball
"let begin, now hand me the pen",26,Relapse,10,Medicine Ball
how should i begin it and where does it all end?,27,Relapse,10,Medicine Ball
"my medicine ball, you are in my medicine ball, friends",28,Relapse,10,Medicine Ball
all my westside bitches throw it up,29,Relapse,10,Medicine Ball
"put a balloon inside your pussy, queef, and blow it up",30,Relapse,10,Medicine Ball
"man, i think that he just fell off the deep end, sure enough",31,Relapse,10,Medicine Ball
so you better change the station to keep from throwing up,32,Relapse,10,Medicine Ball
"man, you seen it all before, you are all too familiar with it",33,Relapse,10,Medicine Ball
"there a penis on the floor and two balls, so you know who did it",34,Relapse,10,Medicine Ball
"you know you with it, girl, do not front, oh no you did not",35,Relapse,10,Medicine Ball
"i will not rape all the pussycat dolls? nicole, you kiddin'?",36,Relapse,10,Medicine Ball
"i will pee on rihanna, see man, i do what i want to",37,Relapse,10,Medicine Ball
"spray perfume in the sauna room, crazy-gluingmadonna",38,Relapse,10,Medicine Ball
"to the la-z-boy sofa, fold her in two, then sit on her",39,Relapse,10,Medicine Ball
"imagine the visual for that, man, who would have thought i",40,Relapse,10,Medicine Ball
"could ever be such a relentless prick, unleashing his vengeance",41,Relapse,10,Medicine Ball
"but the chick so old, she looks like she outlived a life sentence",42,Relapse,10,Medicine Ball
i never meant this rhyme to be so offensive,43,Relapse,10,Medicine Ball
"if you were not so defensive, it would not be, you are so sensitive",44,Relapse,10,Medicine Ball
i guess it time for you to hate me again,45,Relapse,10,Medicine Ball
"let begin, now hand me the pen",46,Relapse,10,Medicine Ball
how should i begin it and where does it all end?,47,Relapse,10,Medicine Ball
"the world is just my medicine ball, you are all in",48,Relapse,10,Medicine Ball
"i said, i guess it time for you to hate me again",49,Relapse,10,Medicine Ball
"let begin, now hand me the pen",50,Relapse,10,Medicine Ball
how should i begin it and where does it all end?,51,Relapse,10,Medicine Ball
"my medicine ball, you are in my medicine ball, friends",52,Relapse,10,Medicine Ball
put christopher reeves on a unicycle with a kickstand,53,Relapse,10,Medicine Ball
kick it up and push him and lead him right into quicksand,54,Relapse,10,Medicine Ball
"here, you need a hand, big man? grab hold of this branch",55,Relapse,10,Medicine Ball
"with both hands, man, they do not understand, i am just a sick man",56,Relapse,10,Medicine Ball
now everybody pissed at me,57,Relapse,10,Medicine Ball
"like it my fault his name rhymes with so many different words, jeez",58,Relapse,10,Medicine Ball
"so one last time, mr. christopher reeves",59,Relapse,10,Medicine Ball
"will not you break it down for me and just spit the verse, please?",60,Relapse,10,Medicine Ball
"""eminem, i am coming to kill you (inhale)",61,Relapse,10,Medicine Ball
"always hated you, and i still do",62,Relapse,10,Medicine Ball
"you will never fill my shoes, my superman costume (inhale)",63,Relapse,10,Medicine Ball
"does not even fit you, they do not feel you",64,Relapse,10,Medicine Ball
you are taking this shit too far (inhale),65,Relapse,10,Medicine Ball
who do you think you are? hang my suit up in the armoire,66,Relapse,10,Medicine Ball
"every day i hate you more and more, throw down the cardboard",67,Relapse,10,Medicine Ball
"let breakdance if you think you are hardcore""",68,Relapse,10,Medicine Ball
i guess it time for you to hate me again,69,Relapse,10,Medicine Ball
"let begin, now hand me the pen",70,Relapse,10,Medicine Ball
how should i begin it and where does it all end?,71,Relapse,10,Medicine Ball
"the world is just my medicine ball, you are all in",72,Relapse,10,Medicine Ball
"i said, i guess it time for you to hate me again",73,Relapse,10,Medicine Ball
"let begin, now hand me the pen",74,Relapse,10,Medicine Ball
how should i begin it and where does it all end?,75,Relapse,10,Medicine Ball
"my medicine ball, you are in my medicine ball, friends",76,Relapse,10,Medicine Ball
the world is mine,77,Relapse,10,Medicine Ball
"yo, yo, follow me",1,Relapse,12,Stay Wide Awake
come with me to the dark side of the force,2,Relapse,12,Stay Wide Awake
no man would boldly go to this place,3,Relapse,12,Stay Wide Awake
the devil only knows of this world,4,Relapse,12,Stay Wide Awake
"so dark and, oh, so cold, it, oh, so cold",5,Relapse,12,Stay Wide Awake
"oh, so cold, oh",6,Relapse,12,Stay Wide Awake
soon as my flow starts i compose art like the ghost of mozart,7,Relapse,12,Stay Wide Awake
"even though they all say that they are real, i know that most are not",8,Relapse,12,Stay Wide Awake
"boy, you think you are clever, do not ya? girl, you think you are so smart",9,Relapse,12,Stay Wide Awake
come with me to another side in a world so cold and so dark,10,Relapse,12,Stay Wide Awake
(stay wide awake),11,Relapse,12,Stay Wide Awake
"a world so dark, a world so cold",12,Relapse,12,Stay Wide Awake
a world where on-ly some will go,13,Relapse,12,Stay Wide Awake
(stay wide awake),14,Relapse,12,Stay Wide Awake
"but none return, when will they learn?",15,Relapse,12,Stay Wide Awake
where do they go? god only knows,16,Relapse,12,Stay Wide Awake
(stay wide awake),17,Relapse,12,Stay Wide Awake
"fe-fi-fo-fum, i think i smell the scent of a placenta",18,Relapse,12,Stay Wide Awake
"i enter central park, it dark, it winter in december",19,Relapse,12,Stay Wide Awake
"i see my target, put my car in park, and approach a tender",20,Relapse,12,Stay Wide Awake
"young girl by the name of brenda, and i pretend to befriend her",21,Relapse,12,Stay Wide Awake
"sit down beside her like a spider, hi there girl, you mighta",22,Relapse,12,Stay Wide Awake
"heard of me before, see whore, you are the kind of girl that i would a–",23,Relapse,12,Stay Wide Awake
"-ssault and rape, then figure why not try to make your pussy wider",24,Relapse,12,Stay Wide Awake
fuck you with an umbrella then open it up while the shit inside ya,25,Relapse,12,Stay Wide Awake
i am the kind of guy that mild but i might flip and get a little bit wilder,26,Relapse,12,Stay Wide Awake
"impregnate a lesbian, yeah, now let see her have triplets, and i will di–",27,Relapse,12,Stay Wide Awake
-sintegrate them babies as soon as they are out her with formalde–,28,Relapse,12,Stay Wide Awake
"-hyde and cyanide, girl, you can try and hide, you can try to scream louder",29,Relapse,12,Stay Wide Awake
"no need for no gunpowder, that only takes all the fun out of",30,Relapse,12,Stay Wide Awake
"murderin', i would rather go vinn-vinn, and now you see just how the",31,Relapse,12,Stay Wide Awake
"fuck i do just what i do when i cut right through your scalp, uhh",32,Relapse,12,Stay Wide Awake
"shit, wait a minute, i mean skull, my knife seems dull, pull another one out, uh",33,Relapse,12,Stay Wide Awake
soon as my flow starts i compose art like the ghost of mozart,34,Relapse,12,Stay Wide Awake
